0.02862071990966797, 32640, 0, bubble
0.028058290481567383, 32640, 0, bubble
0.028671979904174805, 32640, 0, bubble
0.030632972717285156, 32640, 0, bubble
0.029753923416137695, 32640, 0, bubble
0.0277249813079834, 32640, 0, bubble
0.028856754302978516, 32640, 0, bubble
0.027773141860961914, 32640, 0, bubble
0.02788519859313965, 32640, 0, bubble
0.02863907814025879, 32640, 0, bubble
0.031198978424072266, 32640, 0, bubble
0.028365135192871094, 32640, 0, bubble
0.028937101364135742, 32640, 0, bubble
0.02828502655029297, 32640, 0, bubble
0.028070926666259766, 32640, 0, bubble
0.028382062911987305, 32640, 0, bubble
0.028259992599487305, 32640, 0, bubble
0.02897810935974121, 32640, 0, bubble
0.02886819839477539, 32640, 0, bubble
0.028149127960205078, 32640, 0, bubble
