6.079673767089844e-05, 44, 0, quick
6.699562072753906e-05, 56, 0, quick
6.079673767089844e-05, 45, 0, quick
6.413459777832031e-05, 54, 0, quick
7.224082946777344e-05, 57, 0, quick
6.008148193359375e-05, 46, 0, quick
7.009506225585938e-05, 56, 0, quick
6.222724914550781e-05, 46, 0, quick
6.198883056640625e-05, 46, 0, quick
6.723403930664062e-05, 59, 0, quick
6.29425048828125e-05, 48, 0, quick
5.7697296142578125e-05, 44, 0, quick
7.43865966796875e-05, 57, 0, quick
8.106231689453125e-05, 63, 0, quick
6.318092346191406e-05, 46, 0, quick
6.4849853515625e-05, 61, 0, quick
5.5789947509765625e-05, 41, 0, quick
6.580352783203125e-05, 57, 0, quick
6.103515625e-05, 46, 0, quick
5.91278076171875e-05, 45, 0, quick
