0.4368619918823242, 523776, 1023, bubble
0.4167969226837158, 523776, 1022, bubble
0.43665218353271484, 523776, 1023, bubble
0.40595388412475586, 523776, 1024, bubble
0.4349648952484131, 523776, 1023, bubble
0.4239358901977539, 523776, 1022, bubble
0.4309358596801758, 523776, 1022, bubble
0.4249839782714844, 523776, 1024, bubble
0.42040205001831055, 523776, 1024, bubble
0.4297749996185303, 523776, 1022, bubble
0.43064308166503906, 523776, 1024, bubble
0.40277671813964844, 523776, 1023, bubble
0.4322948455810547, 523776, 1023, bubble
0.42212390899658203, 523776, 1022, bubble
0.4301598072052002, 523776, 1022, bubble
0.4298720359802246, 523776, 1023, bubble
0.42038512229919434, 523776, 1023, bubble
0.4232912063598633, 523776, 1024, bubble
0.41013598442077637, 523776, 1024, bubble
0.41091465950012207, 523776, 1022, bubble
0.40528297424316406, 523776, 1024, bubble
0.4308750629425049, 523776, 1024, bubble
0.4066901206970215, 523776, 1022, bubble
0.40290093421936035, 523776, 1022, bubble
0.4311411380767822, 523776, 1023, bubble
0.4303932189941406, 523776, 1023, bubble
0.4208650588989258, 523776, 1024, bubble
0.4259188175201416, 523776, 1023, bubble
0.4359900951385498, 523776, 1023, bubble
0.4286229610443115, 523776, 1023, bubble
0.4156022071838379, 523776, 1024, bubble
0.42827415466308594, 523776, 1023, bubble
0.424407958984375, 523776, 1023, bubble
0.4358220100402832, 523776, 1022, bubble
0.4242088794708252, 523776, 1023, bubble
0.42275381088256836, 523776, 1023, bubble
0.42958903312683105, 523776, 1024, bubble
0.4194481372833252, 523776, 1023, bubble
0.43355512619018555, 523776, 1024, bubble
0.4392979145050049, 523776, 1021, bubble
0.4150829315185547, 523776, 1024, bubble
0.42993807792663574, 523776, 1023, bubble
0.41242003440856934, 523776, 1024, bubble
0.4242539405822754, 523776, 1022, bubble
0.4080319404602051, 523776, 1024, bubble
0.4075000286102295, 523776, 1021, bubble
0.41004490852355957, 523776, 1024, bubble
0.42375898361206055, 523776, 1023, bubble
0.4304218292236328, 523776, 1020, bubble
0.4252810478210449, 523776, 1022, bubble
0.4116098880767822, 523776, 1023, bubble
0.4230799674987793, 523776, 1024, bubble
0.42705512046813965, 523776, 1024, bubble
0.4338960647583008, 523776, 1023, bubble
0.43093395233154297, 523776, 1023, bubble
0.4221532344818115, 523776, 1022, bubble
0.44139814376831055, 523776, 1023, bubble
0.4273111820220947, 523776, 1024, bubble
0.4232921600341797, 523776, 1023, bubble
0.426008939743042, 523776, 1023, bubble
0.4107511043548584, 523776, 1024, bubble
0.4081599712371826, 523776, 1024, bubble
0.42018723487854004, 523776, 1023, bubble
0.42618489265441895, 523776, 1024, bubble
0.4140768051147461, 523776, 1022, bubble
0.4370899200439453, 523776, 1021, bubble
0.4090602397918701, 523776, 1023, bubble
0.4149899482727051, 523776, 1024, bubble
0.4336729049682617, 523776, 1023, bubble
0.4138827323913574, 523776, 1024, bubble
0.4266691207885742, 523776, 1023, bubble
0.40809178352355957, 523776, 1023, bubble
0.41053080558776855, 523776, 1023, bubble
0.4034998416900635, 523776, 1023, bubble
0.42711496353149414, 523776, 1023, bubble
0.4333209991455078, 523776, 1023, bubble
0.43326807022094727, 523776, 1022, bubble
0.41672706604003906, 523776, 1024, bubble
0.42929506301879883, 523776, 1023, bubble
0.42725419998168945, 523776, 1022, bubble
0.4278080463409424, 523776, 1021, bubble
0.40868091583251953, 523776, 1024, bubble
0.4373772144317627, 523776, 1023, bubble
0.4026310443878174, 523776, 1024, bubble
0.4094090461730957, 523776, 1024, bubble
0.4279019832611084, 523776, 1024, bubble
0.4472191333770752, 523776, 1024, bubble
0.4121551513671875, 523776, 1023, bubble
0.43810486793518066, 523776, 1024, bubble
0.4125359058380127, 523776, 1023, bubble
0.42444801330566406, 523776, 1024, bubble
0.4234039783477783, 523776, 1024, bubble
0.4292948246002197, 523776, 1022, bubble
0.4255199432373047, 523776, 1023, bubble
0.4202282428741455, 523776, 1022, bubble
0.4208240509033203, 523776, 1023, bubble
0.40790677070617676, 523776, 1023, bubble
0.43300771713256836, 523776, 1023, bubble
0.4574110507965088, 523776, 1023, bubble
0.43262314796447754, 523776, 1023, bubble
0.46126222610473633, 523776, 1023, bubble
0.471329927444458, 523776, 1023, bubble
0.4368150234222412, 523776, 1023, bubble
0.46129584312438965, 523776, 1021, bubble
0.4577169418334961, 523776, 1024, bubble
0.4491138458251953, 523776, 1022, bubble
