3.1948089599609375e-05, 16, 8, quick
3.409385681152344e-05, 18, 7, quick
3.0994415283203125e-05, 18, 7, quick
3.409385681152344e-05, 18, 8, quick
2.9087066650390625e-05, 16, 6, quick
2.7179718017578125e-05, 14, 8, quick
2.7894973754882812e-05, 14, 7, quick
3.0994415283203125e-05, 14, 7, quick
2.9087066650390625e-05, 13, 7, quick
3.314018249511719e-05, 18, 7, quick
3.218650817871094e-05, 15, 8, quick
3.0994415283203125e-05, 15, 8, quick
3.2901763916015625e-05, 16, 6, quick
2.7894973754882812e-05, 15, 8, quick
3.0994415283203125e-05, 15, 8, quick
2.9325485229492188e-05, 14, 6, quick
2.9325485229492188e-05, 15, 8, quick
3.2901763916015625e-05, 16, 5, quick
2.7894973754882812e-05, 14, 7, quick
3.0040740966796875e-05, 16, 7, quick
2.8848648071289062e-05, 14, 7, quick
3.1948089599609375e-05, 16, 7, quick
3.1948089599609375e-05, 18, 6, quick
2.7894973754882812e-05, 13, 4, quick
3.0994415283203125e-05, 16, 8, quick
3.0994415283203125e-05, 15, 7, quick
3.0994415283203125e-05, 15, 4, quick
3.0040740966796875e-05, 15, 6, quick
2.7894973754882812e-05, 14, 8, quick
2.9087066650390625e-05, 14, 7, quick
2.9087066650390625e-05, 15, 7, quick
3.0040740966796875e-05, 14, 7, quick
3.123283386230469e-05, 15, 7, quick
2.7894973754882812e-05, 15, 7, quick
3.0279159545898438e-05, 15, 6, quick
2.6941299438476562e-05, 13, 7, quick
3.1948089599609375e-05, 18, 6, quick
2.8371810913085938e-05, 13, 7, quick
3.0994415283203125e-05, 14, 6, quick
3.0994415283203125e-05, 17, 7, quick
3.0279159545898438e-05, 15, 6, quick
2.7894973754882812e-05, 14, 7, quick
2.8133392333984375e-05, 15, 6, quick
2.9802322387695312e-05, 14, 7, quick
3.0040740966796875e-05, 14, 8, quick
2.9087066650390625e-05, 14, 7, quick
2.9802322387695312e-05, 14, 8, quick
2.8848648071289062e-05, 13, 8, quick
2.9087066650390625e-05, 14, 8, quick
3.1948089599609375e-05, 18, 7, quick
3.1948089599609375e-05, 16, 8, quick
2.8848648071289062e-05, 13, 8, quick
2.8848648071289062e-05, 15, 7, quick
2.6226043701171875e-05, 13, 6, quick
2.8848648071289062e-05, 15, 7, quick
3.0994415283203125e-05, 16, 7, quick
3.0994415283203125e-05, 14, 8, quick
2.9087066650390625e-05, 15, 7, quick
3.0994415283203125e-05, 16, 7, quick
2.8133392333984375e-05, 14, 6, quick
3.314018249511719e-05, 19, 7, quick
3.600120544433594e-05, 22, 7, quick
3.314018249511719e-05, 17, 6, quick
3.1948089599609375e-05, 16, 8, quick
3.0040740966796875e-05, 14, 8, quick
3.218650817871094e-05, 15, 7, quick
2.8848648071289062e-05, 14, 7, quick
2.8848648071289062e-05, 14, 6, quick
2.6941299438476562e-05, 13, 7, quick
2.9087066650390625e-05, 14, 6, quick
3.0279159545898438e-05, 14, 6, quick
2.8133392333984375e-05, 14, 7, quick
3.0994415283203125e-05, 16, 8, quick
3.0279159545898438e-05, 14, 6, quick
2.9802322387695312e-05, 15, 8, quick
